1.2.228	4.887	0.707
1.2.229	4.930	0.733
1.2.230	4.971	0.761
1.2.231	5.012	0.789
1.2.232	5.052	0.819
1.2.233	5.091	0.851
1.2.234	5.129	0.883
1.2.235	5.167	0.916
1.2.236	5.203	0.951
1.2.237	5.238	0.987
1.2.238	5.272	1.023
1.2.239	5.305	1.061
1.2.240	5.336	1.100
1.2.241	5.367	1.139
1.2.242	5.396	1.180
1.2.243	5.424	1.221
1.2.244	5.451	1.263
1.2.245	5.477	1.306
1.2.246	5.501	1.350
1.2.247	5.524	1.394
1.2.248	5.546	1.439
1.2.249	5.566	1.485
1.2.250	5.585	1.531
1.2.251	5.603	1.578
1.2.252	5.619	1.625
1.2.253	5.633	1.673
1.2.254	5.647	1.721
1.2.255	5.658	1.770
1.2.256	5.669	1.819
1.2.257	5.678	1.868
1.2.258	5.685	1.917
1.2.259	5.691	1.967
1.2.260	5.695	2.017
1.2.261	5.698	2.067
1.2.262	5.700	2.117
1.2.263	5.700	2.167
1.2.264	5.698	2.217
1.2.265	5.695	2.267
1.2.266	5.691	2.316
1.2.267	5.685	2.366
1.2.268	5.677	2.416
1.2.269	5.668	2.465
1.2.270	5.658	2.514
1.2.271	5.646	2.562
1.2.272	5.632	2.610
1.2.273	5.618	2.658
1.2.274	5.601	2.705
1.2.275	5.584	2.752
1.2.276	5.565	2.798
1.2.277	5.544	2.844
1.2.278	5.523	2.889
1.2.279	5.499	2.933
1.2.280	5.475	2.977
1.2.281	5.449	3.020
1.2.282	5.422	3.062
1.2.283	5.394	3.103
1.2.284	5.365	3.144
1.2.285	5.334	3.183
1.2.286	5.302	3.222
1.2.287	5.269	3.259
1.2.288	5.235	3.296
1.2.289	5.200	3.332
1.2.290	5.164	3.366
1.2.291	5.127	3.399
1.2.292	5.089	3.432
1.2.293	5.049	3.463
1.2.294	5.009	3.493
1.2.295	4.968	3.521
1.2.296	4.927	3.549
1.2.297	4.884	3.575
1.2.298	4.841	3.600
1.2.299	4.797	3.624
1.2.300	4.752	3.646
1.2.301	4.706	3.667
1.2.302	4.660	3.686
1.2.303	4.614	3.705
1.2.304	4.567	3.721
1.2.305	4.519	3.737
1.2.306	4.471	3.751
1.2.307	4.423	3.763
1.2.308	4.374	3.774
1.2.309	4.325	3.784
1.2.310	4.276	3.792
1.2.311	4.226	3.798
1.2.312	4.176	3.804
1.2.313	4.126	3.807
1.2.314	4.076	3.809
1.2.315	4.030	3.820
1.2.316	4.020	3.820
1.2.317	4.010	3.820
1.2.318	4.000	3.820
1.2.319	3.990	3.820
1.2.320	3.980	3.820
1.2.321	3.970	3.820
1.2.322	3.960	3.820
1.2.323	3.950	3.820
1.2.324	3.940	3.820
1.2.325	3.930	3.820
1.2.326	3.920	3.820
1.2.327	3.910	3.820
1.2.328	3.900	3.820
1.2.329	3.890	3.820
1.2.330	3.880	3.820
1.2.331	3.870	3.820
1.2.332	3.860	3.820
1.2.333	3.850	3.820
1.2.334	3.840	3.820
1.2.335	3.830	3.820
1.2.336	3.820	3.820
1.2.337	3.810	3.820
1.2.338	3.800	3.820
1.2.339	3.790	3.820
1.2.340	3.780	3.820
1.2.341	3.770	3.820
1.2.342	3.760	3.820
1.2.343	3.750	3.820
1.2.344	3.740	3.820
1.2.345	3.730	3.820
1.2.346	3.720	3.820
1.2.347	3.710	3.820
1.2.348	3.700	3.820
1.2.349	3.690	3.820
1.2.350	3.680	3.820
1.2.351	3.670	3.820
1.2.352	3.660	3.820
1.2.353	3.650	3.820
1.2.354	3.640	3.820
1.2.355	3.630	3.820
1.2.356	3.620	3.820
1.2.357	3.610	3.820
1.2.358	3.600	3.820
1.2.359	3.590	3.820
1.2.360	3.580	3.820
1.2.361	3.570	3.820
1.2.362	3.560	3.820
1.2.363	3.550	3.820
1.2.364	3.540	3.820
1.2.365	3.530	3.820
1.2.366	3.520	3.820
1.2.367	3.510	3.820
1.2.368	3.500	3.820
1.2.369	3.490	3.820
1.2.370	3.480	3.820
1.2.371	3.470	3.820
1.2.372	3.460	3.820
1.2.373	3.450	3.820
1.2.374	3.440	3.820
1.2.375	3.430	3.820
1.2.376	3.420	3.820
1.2.377	3.410	3.820
1.2.378	3.400	3.820
1.2.379	3.390	3.820
1.2.380	3.380	3.820
1.2.381	3.370	3.820
1.2.382	3.360	3.820
1.2.383	3.350	3.820
1.2.384	3.340	3.820
1.2.385	3.330	3.820
1.2.386	3.320	3.820
1.2.387	3.310	3.820
1.2.388	3.300	3.820
1.2.389	3.290	3.820
1.2.390	3.280	3.820
1.2.391	3.270	3.820
1.2.392	3.260	3.820
1.2.393	3.250	3.820
1.2.394	3.240	3.820
1.2.395	3.230	3.820
1.2.396	3.220	3.820
1.2.397	3.210	3.820
1.2.398	3.200	3.820
1.2.399	3.190	3.820
1.2.400	3.180	3.820
1.2.401	3.170	3.820
1.2.402	3.160	3.820
1.2.403	3.150	3.820
1.2.404	3.140	3.820
1.2.405	3.130	3.820
1.2.406	3.120	3.820
1.2.407	3.110	3.820
1.2.408	3.100	3.820
1.2.409	3.090	3.820
1.2.410	3.080	3.820
1.2.411	3.070	3.820
1.2.412	3.060	3.820
1.2.413	3.050	3.820
1.2.414	3.040	3.820
1.2.415	3.030	3.820
1.2.416	3.020	3.820
1.2.417	3.010	3.820
1.2.418	3.000	3.820
1.2.419	2.990	3.820
1.2.420	2.980	3.820
1.2.421	2.970	3.820
1.2.422	2.960	3.820
1.2.423	2.950	3.820
1.2.424	2.940	3.820
1.2.425	2.930	3.820
1.2.426	2.920	3.820
1.2.427	2.910	3.820
1.2.428	2.900	3.820
1.2.429	2.890	3.820
1.2.430	2.880	3.820
1.2.431	2.870	3.820
1.2.432	2.860	3.820
1.2.433	2.850	3.820
1.2.434	2.840	3.820
1.2.435	2.830	3.820
1.2.436	2.820	3.820
1.2.437	2.810	3.820
1.2.438	2.800	3.820
1.2.439	2.790	3.820
1.2.440	2.780	3.820
1.2.441	2.770	3.820
1.2.442	2.760	3.820
1.2.443	2.750	3.820
1.2.444	2.740	3.820
1.2.445	2.730	3.820
1.2.446	2.720	3.820
1.2.447	2.710	3.820
1.2.448	2.700	3.820
1.2.449	2.690	3.820
1.2.450	2.680	3.820
1.2.451	2.670	3.820
1.2.452	2.660	3.820
1.2.453	2.650	3.820
1.2.454	2.640	3.820
1.2.455	2.630	3.820
1.2.456	2.620	3.820
1.2.457	2.610	3.820
1.2.458	2.600	3.820
1.2.459	2.590	3.820
1.2.460	2.580	3.820
1.2.461	2.570	3.820
1.2.462	2.560	3.820
1.2.463	2.550	3.820
1.2.464	2.540	3.820
1.2.465	2.530	3.820
1.2.466	2.520	3.820
1.2.467	2.510	3.820
1.2.468	2.500	3.820
1.2.469	2.490	3.820
1.2.470	2.480	3.820
1.2.471	2.470	3.820
1.2.472	2.460	3.820
1.2.473	2.450	3.820
1.2.474	2.440	3.820
1.2.475	2.430	3.820
1.2.476	2.420	3.820
1.2.477	2.410	3.820
1.2.478	2.400	3.820
1.2.479	2.390	3.820
1.2.480	2.380	3.820
1.2.481	2.370	3.820
1.2.482	2.360	3.820
1.2.483	2.350	3.820
1.2.484	2.340	3.820
1.2.485	2.330	3.820
1.2.486	2.320	3.820
1.2.487	2.310	3.820
1.2.488	2.300	3.820
1.2.489	2.290	3.820
1.2.490	2.280	3.820
1.2.491	2.270	3.820
1.2.492	2.260	3.820
1.2.493	2.250	3.820
1.2.494	2.240	3.820
1.2.495	2.230	3.820
1.2.496	2.220	3.820
1.2.497	2.210	3.820
1.2.498	2.200	3.820
1.2.499	2.190	3.820
1.2.500	2.180	3.820
1.2.501	2.170	3.820
1.2.502	2.160	3.820
1.2.503	2.150	3.820
1.2.504	2.140	3.820
1.2.505	2.130	3.820
1.2.506	2.120	3.820
1.2.507	2.110	3.820
1.2.508	2.100	3.820
1.2.509	2.090	3.820
1.2.510	2.080	3.820
1.2.511	2.070	3.820
1.2.512	2.060	3.820
1.2.513	2.050	3.820
1.2.514	2.040	3.820
1.2.515	2.030	3.820
1.2.516	2.020	3.820
1.2.517	2.010	3.820
1.2.518	2.000	3.820
1.2.519	1.990	3.820
1.2.520	1.980	3.820
1.2.521	1.970	3.820
1.2.522	1.960	3.820
1.2.523	1.950	3.820
1.2.524	1.950	3.810
1.2.525	1.900	3.809
1.2.526	1.850	3.807
1.2.527	1.800	3.803
1.2.528	1.750	3.798
1.2.529	1.701	3.791
1.2.530	1.652	3.783
1.2.531	1.603	3.773
1.2.532	1.554	3.762
1.2.533	1.505	3.750
1.2.534	1.457	3.736
1.2.535	1.410	3.720
1.2.536	1.363	3.703
1.2.537	1.316	3.685
1.2.538	1.270	3.665
1.2.539	1.225	3.644
1.2.540	1.180	3.622
1.2.541	1.136	3.598
1.2.542	1.093	3.573
1.2.543	1.050	3.547
1.2.544	1.009	3.519
1.2.545	0.968	3.491
1.2.546	0.928	3.461
1.2.547	0.889	3.429
1.2.548	0.851	3.397
1.2.549	0.813	3.364
1.2.550	0.777	3.329
1.2.551	0.742	3.293
1.2.552	0.708	3.257
1.2.553	0.675	3.219
1.2.554	0.644	3.180
1.2.555	0.613	3.141
1.2.556	0.584	3.100
1.2.557	0.556	3.059
1.2.558	0.529	3.017
1.2.559	0.503	2.974
1.2.560	0.479	2.930
1.2.561	0.456	2.886
1.2.562	0.434	2.841
1.2.563	0.414	2.795
1.2.564	0.395	2.749
1.2.565	0.377	2.702
1.2.566	0.361	2.655
1.2.567	0.347	2.607
1.2.568	0.333	2.559
1.2.569	0.322	2.510
1.2.570	0.311	2.461
1.2.571	0.302	2.412
1.2.572	0.295	2.363
1.2.573	0.289	2.313
1.2.574	0.285	2.263
1.2.575	0.282	2.213
1.2.576	0.280	2.163
1.2.577	0.280	2.113
1.2.578	0.282	2.063
1.2.579	0.285	2.013
1.2.580	0.289	1.964
1.2.581	0.295	1.914
1.2.582	0.303	1.864
1.2.583	0.312	1.815
1.2.584	0.322	1.766
1.2.585	0.334	1.718
1.2.586	0.348	1.670
1.2.587	0.362	1.622
1.2.588	0.379	1.575
1.2.589	0.396	1.528
1.2.590	0.415	1.482
1.2.591	0.436	1.436
1.2.592	0.457	1.391
1.2.593	0.481	1.347
1.2.594	0.505	1.303
1.2.595	0.531	1.260
1.2.596	0.558	1.218
1.2.597	0.586	1.177
1.2.598	0.615	1.136
1.2.599	0.646	1.097
1.2.600	0.678	1.058
1.2.601	0.711	1.021
1.2.602	0.745	0.984
1.2.603	0.780	0.948
1.2.604	0.816	0.914
1.2.605	0.853	0.881
1.2.606	0.891	0.848
1.2.607	0.931	0.817
1.2.608	0.971	0.787
1.2.609	1.012	0.759
1.2.610	1.053	0.731
1.2.611	1.096	0.705
1.2.612	1.139	0.680
1.2.613	1.183	0.656
1.2.614	1.228	0.634
1.2.615	1.274	0.613
1.2.616	1.320	0.594
1.2.617	1.366	0.575
1.2.618	1.413	0.559
1.2.619	1.461	0.543
1.2.620	1.509	0.529
1.2.621	1.557	0.517
1.2.622	1.606	0.506
1.2.623	1.655	0.496
1.2.624	1.704	0.488
1.2.625	1.754	0.482
1.2.626	1.804	0.476
1.2.627	1.854	0.473
1.2.628	1.904	0.471
